uf,nome,sim,sim%,nao,nao%,total,latitude,longitude
MT,Nova Xavantina (MT),5167.0,0.9795260663507109,108.0,0.020473933649289098,5275.0,-14.6771,-52.3502
MT,Novo Mundo (MT),1861.0,1.0,0.0,0.0,1861.0,-9.95616,-55.2029
MT,Novo Horizonte do Norte (MT),871.0,0.9688542825361512,28.0,0.03114571746384872,899.0,-11.4089,-57.3488
MT,Novo São Joaquim (MT),1367.0,0.9363013698630137,93.0,0.0636986301369863,1460.0,-14.9054,-53.0194
MT,Paranaíta (MT),2644.0,0.9825343738387217,47.0,0.017465626161278336,2691.0,-9.65835,-56.4786
MT,Paranatinga (MT),5163.0,0.9838033536585366,85.0,0.016196646341463415,5248.0,-14.4265,-54.0524
MT,Novo Santo Antônio (MT),506.0,1.0,0.0,0.0,506.0,-12.2875,-50.9686
MT,Pedra Preta (MT),3891.0,0.9825757575757575,69.0,0.017424242424242425,3960.0,-16.6245,-54.4722
MT,Peixoto de Azevedo (MT),7807.0,0.9364279716924553,530.0,0.06357202830754469,8337.0,-10.2262,-54.9794
MT,Planalto da Serra (MT),651.0,1.0,0.0,0.0,651.0,-14.6518,-54.7819
MT,Poconé (MT),8160.0,0.9563994374120957,372.0,0.04360056258790436,8532.0,-16.266,-56.6261
MT,Pontal do Araguaia (MT),1410.0,0.9791666666666666,30.0,0.020833333333333332,1440.0,-15.9274,-52.3273
MT,Ponte Branca (MT),367.0,1.0,0.0,0.0,367.0,-16.7584,-52.8369
MT,Pontes e Lacerda (MT),11622.0,0.983997967995936,189.0,0.01600203200406401,11811.0,-15.2219,-59.3435
MT,Porto Alegre do Norte (MT),2856.0,0.9858474283741802,41.0,0.014152571625819814,2897.0,-10.8761,-51.6357
MT,Porto dos Gaúchos (MT),1379.0,0.9780141843971631,31.0,0.02198581560283688,1410.0,-11.533,-57.4132
MT,Porto Esperidião (MT),2916.0,0.987470369116153,37.0,0.012529630883846935,2953.0,-15.857,-58.4619
MT,Porto Estrela (MT),840.0,0.9459459459459459,48.0,0.05405405405405406,888.0,-15.3235,-57.2204
MT,Poxoréu (MT),4018.0,0.98095703125,78.0,0.01904296875,4096.0,-15.8299,-54.4208
MT,Primavera do Leste (MT),15790.0,0.9908383534136547,146.0,0.009161646586345381,15936.0,-15.544,-54.2811
MT,Querência (MT),3619.0,0.9569011105235325,163.0,0.04309888947646748,3782.0,-12.6093,-52.1821
MT,São José dos Quatro Marcos (MT),4958.0,1.0,0.0,0.0,4958.0,-15.6276,-58.1772
MT,Reserva do Cabaçal (MT),662.0,1.0,0.0,0.0,662.0,-15.0743,-58.4585
MT,Ribeirão Cascalheira (MT),2278.0,0.9789428448646326,49.0,0.021057155135367427,2327.0,-12.9367,-51.8244
MT,Ribeirãozinho (MT),511.0,1.0,0.0,0.0,511.0,-16.4856,-52.6924
MT,Rio Branco (MT),1374.0,0.9793300071275838,29.0,0.020669992872416252,1403.0,-15.2483,-58.1259
MT,Santa Carmem (MT),1098.0,1.0,0.0,0.0,1098.0,-11.9125,-55.2263
MT,Santo Afonso (MT),758.0,1.0,0.0,0.0,758.0,-14.4945,-57.0091
MT,São José do Povo (MT),791.0,0.9669926650366748,27.0,0.03300733496332518,818.0,-16.4549,-54.2487
MT,São José do Rio Claro (MT),4702.0,0.9698844884488449,146.0,0.030115511551155116,4848.0,-13.4398,-56.7218
MT,São José do Xingu (MT),1463.0,0.9656765676567657,52.0,0.034323432343234324,1515.0,-10.7982,-52.7486
MT,São Pedro da Cipa (MT),1017.0,0.9567262464722484,46.0,0.043273753527751646,1063.0,-16.0109,-54.9176
MT,Rondolândia (MT),1031.0,1.0,0.0,0.0,1031.0,-10.8376,-61.4697
MT,Rondonópolis (MT),54823.0,0.9900852416383732,549.0,0.009914758361626815,55372.0,-16.4673,-54.6372
MT,Rosário Oeste (MT),4267.0,0.9677931503742345,142.0,0.03220684962576548,4409.0,-14.8259,-56.4236
MT,Santa Cruz do Xingu (MT),492.0,1.0,0.0,0.0,492.0,-10.1532,-52.3953
MT,Salto do Céu (MT),1006.0,1.0,0.0,0.0,1006.0,-15.1303,-58.1317
MT,Santa Rita do Trivelato (MT),781.0,1.0,0.0,0.0,781.0,-13.8146,-55.2706
MT,Santa Terezinha (MT),1921.0,0.9687342410489158,62.0,0.031265758951084216,1983.0,-10.4704,-50.514
MT,Santo Antônio do Leste (MT),937.0,0.8806390977443609,127.0,0.1193609022556391,1064.0,-14.805,-53.6075
MT,Santo Antônio do Leverger (MT),4401.0,0.9698104892022917,137.0,0.030189510797708242,4538.0,-15.8632,-56.0788
MT,São Félix do Araguaia (MT),2529.0,0.971944657955419,73.0,0.028055342044581093,2602.0,-11.615,-50.6706
MT,Sapezal (MT),5761.0,0.978264561046018,128.0,0.021735438953982,5889.0,-12.9892,-58.7645
MT,Serra Nova Dourada (MT),329.0,0.9648093841642229,12.0,0.03519061583577713,341.0,-12.0896,-51.4025
MT,Sinop (MT),32699.0,0.9852360721925939,490.0,0.014763927807406069,33189.0,-11.8604,-55.5091
MT,Sorriso (MT),19709.0,0.9847606675327271,305.0,0.01523933246727291,20014.0,-12.5425,-55.7211
MT,Tabaporã (MT),2592.0,0.9781132075471698,58.0,0.02188679245283019,2650.0,-11.3007,-56.8312
MT,Tangará da Serra (MT),24101.0,0.9823109843081312,434.0,0.01768901569186876,24535.0,-14.6229,-57.4933
MT,Tapurah (MT),3533.0,0.9808439755691283,69.0,0.019156024430871738,3602.0,-12.695,-56.5178
MT,Terra Nova do Norte (MT),2844.0,0.9902506963788301,28.0,0.009749303621169917,2872.0,-10.517,-55.231
MT,Tesouro (MT),811.0,1.0,0.0,0.0,811.0,-16.0809,-53.559
MT,Torixoréu (MT),922.0,0.9766949152542372,22.0,0.023305084745762712,944.0,-16.2006,-52.5571
MT,União do Sul (MT),987.0,0.9657534246575342,35.0,0.03424657534246575,1022.0,-11.5308,-54.3616
MT,Vale de São Domingos (MT),786.0,1.0,0.0,0.0,786.0,-15.286,-59.0683
MT,Várzea Grande (MT),72461.0,0.988472976291163,845.0,0.011527023708836931,73306.0,-15.6458,-56.1322
MT,Vera (MT),2678.0,0.9874631268436578,34.0,0.012536873156342183,2712.0,-12.3017,-55.3045
MT,Vila Rica (MT),5947.0,0.9703051068689835,182.0,0.02969489313101648,6129.0,-10.0137,-51.1186
MT,Nova Guarita (MT),1146.0,0.9778156996587031,26.0,0.02218430034129693,1172.0,-10.312,-55.4061
MT,Nova Marilândia (MT),791.0,0.9813895781637717,15.0,0.018610421836228287,806.0,-14.3568,-56.9696
MT,Nova Maringá (MT),1729.0,0.9801587301587301,35.0,0.01984126984126984,1764.0,-13.0136,-57.0908
MT,Nova Monte Verde (MT),2091.0,1.0,0.0,0.0,2091.0,-9.99998,-57.5261
ES,Afonso Cláudio (ES),7561.0,0.9717259992288909,220.0,0.02827400077110911,7781.0,-20.0778,-41.1261
ES,Águia Branca (ES),2305.0,0.9779380568519305,52.0,0.02206194314806958,2357.0,-18.9846,-40.7437
ES,Água Doce do Norte (ES),2805.0,0.9599589322381931,117.0,0.04004106776180698,2922.0,-18.5482,-40.9854
ES,Alegre (ES),7637.0,0.9727423258183671,214.0,0.027257674181632913,7851.0,-20.758000000000006,-41.5382
ES,Alfredo Chaves (ES),3319.0,0.9901551312649165,33.0,0.009844868735083532,3352.0,-20.6396,-40.7543
ES,Alto Rio Novo (ES),1796.0,0.9750271444082519,46.0,0.0249728555917481,1842.0,-19.0618,-41.0209
ES,Anchieta (ES),6410.0,1.0,0.0,0.0,6410.0,-20.7955,-40.6425
ES,Apiacá (ES),1800.0,0.9750812567713976,46.0,0.024918743228602384,1846.0,-21.1523,-41.5693
ES,Aracruz (ES),23042.0,0.9904999355199243,221.0,0.009500064480075657,23263.0,-19.82,-40.2764
ES,Atílio Vivacqua (ES),2572.0,0.972768532526475,72.0,0.02723146747352496,2644.0,-20.913,-41.1986
ES,Baixo Guandu (ES),6867.0,0.9805797515350564,136.0,0.019420248464943595,7003.0,-19.5213,-41.0109
ES,Barra de São Francisco (ES),10257.0,0.9805927342256214,203.0,0.019407265774378585,10460.0,-18.7548,-40.8965
ES,Boa Esperança (ES),3610.0,0.9712133440947001,107.0,0.02878665590529997,3717.0,-18.5395,-40.3025
ES,Bom Jesus do Norte (ES),2338.0,1.0,0.0,0.0,2338.0,-21.1173,-41.6731
ES,Brejetuba (ES),3203.0,0.9527067221891731,159.0,0.047293277810826886,3362.0,-20.1395,-41.2954
ES,Cachoeiro de Itapemirim (ES),49220.0,0.982572415307528,873.0,0.017427584692472003,50093.0,-20.8462,-41.1198
ES,Cariacica (ES),94961.0,0.9873053170031815,1221.0,0.012694682996818531,96182.0,-20.2632,-40.4165
ES,Castelo (ES),8697.0,0.9870616275110657,114.0,0.012938372488934287,8811.0,-20.6033,-41.2031
ES,Colatina (ES),29110.0,0.9865121323031042,398.0,0.013487867696895757,29508.0,-19.5493,-40.6269
ES,Conceição da Barra (ES),7513.0,0.9743223965763196,198.0,0.025677603423680456,7711.0,-18.5883,-39.7362
ES,Conceição do Castelo (ES),2930.0,0.9737454303755401,79.0,0.026254569624459954,3009.0,-20.3639,-41.2417
ES,Divino de São Lourenço (ES),1136.0,0.9701110162254484,35.0,0.029888983774551667,1171.0,-20.6229,-41.6937
ES,Domingos Martins (ES),8023.0,0.9760340632603406,197.0,0.02396593673965937,8220.0,-20.3603,-40.6594
ES,Dores do Rio Preto (ES),1602.0,0.9518716577540107,81.0,0.0481283422459893,1683.0,-20.6931,-41.8405
ES,Ecoporanga (ES),5493.0,0.9835273052820054,92.0,0.01647269471799463,5585.0,-18.3702,-40.836
ES,Fundão (ES),4162.0,0.9825306893295562,74.0,0.017469310670443813,4236.0,-19.937,-40.4078
ES,Governador Lindenberg (ES),2719.0,0.9808802308802309,53.0,0.01911976911976912,2772.0,-19.1864,-40.4473
ES,Guaçuí (ES),7077.0,0.9853801169590644,105.0,0.014619883040935672,7182.0,-20.7668,-41.6734
ES,Guarapari (ES),26685.0,0.9802012929767852,539.0,0.01979870702321481,27224.0,-20.6772,-40.5093
ES,Ibatiba (ES),5801.0,0.974630376344086,151.0,0.025369623655913977,5952.0,-20.2347,-41.5087
ES,Ibiraçu (ES),3001.0,0.9849031834591402,46.0,0.015096816540859863,3047.0,-19.8366,-40.3732
ES,Ibitirama (ES),2243.0,0.944023569023569,133.0,0.05597643097643098,2376.0,-20.5466,-41.6667
ES,Iconha (ES),3209.0,0.9895158803576934,34.0,0.010484119642306507,3243.0,-20.7913,-40.8132
ES,Irupi (ES),3025.0,0.9789644012944984,65.0,0.021035598705501618,3090.0,-20.3501,-41.6444
ES,Itaguaçu (ES),3228.0,0.9808568824065633,63.0,0.019143117593436645,3291.0,-19.8018,-40.8601
ES,Itapemirim (ES),7828.0,0.9765469061876247,188.0,0.023453093812375248,8016.0,-21.0095,-40.8307
ES,Itarana (ES),2683.0,1.0,0.0,0.0,2683.0,-19.875,-40.8753
ES,Iúna (ES),7183.0,0.9718576647273711,208.0,0.028142335272628872,7391.0,-20.3531,-41.5334
ES,Jaguaré (ES),6975.0,0.9778494322164587,158.0,0.022150567783541287,7133.0,-18.907,-40.0759
ES,Jerônimo Monteiro (ES),2583.0,0.9798937784522003,53.0,0.020106221547799695,2636.0,-20.7994,-41.3948
ES,João Neiva (ES),4028.0,0.9908979089790898,37.0,0.009102091020910209,4065.0,-19.7577,-40.386
ES,Laranja da Terra (ES),2505.0,1.0,0.0,0.0,2505.0,-19.8994,-41.0621
ES,Linhares (ES),39183.0,0.9780101837060703,881.0,0.021989816293929713,40064.0,-19.3946,-40.0643
ES,Mantenópolis (ES),3216.0,0.9683830171635049,105.0,0.031616982836495035,3321.0,-18.8594,-41.124
ES,Marataízes (ES),8333.0,0.9631299121590384,319.0,0.03687008784096163,8652.0,-21.0398,-40.8384
ES,Marechal Floriano (ES),3634.0,0.9800431499460626,74.0,0.019956850053937433,3708.0,-20.4159,-40.67
ES,Marilândia (ES),2766.0,0.9801559177888023,56.0,0.019844082211197732,2822.0,-19.4114,-40.5456
ES,Mimoso do Sul (ES),6247.0,0.9677769171185128,208.0,0.03222308288148722,6455.0,-21.0628,-41.3615
ES,Montanha (ES),4373.0,0.9709147424511545,131.0,0.029085257548845472,4504.0,-18.1303,-40.3668
ES,Mucurici (ES),1378.0,0.9676966292134831,46.0,0.032303370786516857,1424.0,-18.0965,-40.52
ES,Muniz Freire (ES),4698.0,0.9726708074534162,132.0,0.02732919254658385,4830.0,-20.4652,-41.4156
ES,Muqui (ES),3567.0,0.9753896636587367,90.0,0.02461033634126333,3657.0,-20.9509,-41.346
ES,Nova Venécia (ES),11950.0,0.9818420836414428,221.0,0.018157916358557225,12171.0,-18.715,-40.4053
ES,Pancas (ES),5391.0,0.981073703366697,104.0,0.018926296633303002,5495.0,-19.2229,-40.8534
ES,Pedro Canário (ES),6446.0,0.9844227244960293,102.0,0.015577275503970677,6548.0,-18.3004,-39.9574
ES,Pinheiros (ES),6213.0,0.9787334593572778,135.0,0.021266540642722116,6348.0,-18.4141,-40.2171
ES,Piúma (ES),4600.0,0.9850107066381156,70.0,0.014989293361884369,4670.0,-20.8334,-40.7268
ES,Ponto Belo (ES),1613.0,0.9781685870224378,36.0,0.021831412977562158,1649.0,-18.1253,-40.5458
ES,Presidente Kennedy (ES),2660.0,0.9690346083788707,85.0,0.030965391621129327,2745.0,-21.0964,-41.0468
ES,Rio Bananal (ES),4643.0,0.9826455026455027,82.0,0.017354497354497355,4725.0,-19.2719,-40.3366
ES,Rio Novo do Sul (ES),2866.0,0.9768234492160872,68.0,0.023176550783912748,2934.0,-20.8556,-40.9388
ES,Santa Leopoldina (ES),3028.0,0.9767741935483871,72.0,0.023225806451612905,3100.0,-20.0999,-40.527
ES,Santa Maria de Jetibá (ES),9737.0,0.9874252104249062,124.0,0.012574789575093804,9861.0,-20.0253,-40.7439
ES,Santa Teresa (ES),5332.0,0.9875902944989813,67.0,0.012409705501018707,5399.0,-19.9363,-40.5979
ES,São Domingos do Norte (ES),1993.0,0.9745721271393643,52.0,0.025427872860635695,2045.0,-19.1452,-40.6281
ES,São Gabriel da Palha (ES),8865.0,0.9934999439650342,58.0,0.006500056034965819,8923.0,-19.0182,-40.5365
ES,São José do Calçado (ES),2295.0,0.9691722972972973,73.0,0.030827702702702704,2368.0,-21.0274,-41.6636
ES,São Mateus (ES),29798.0,0.9814888010540185,562.0,0.018511198945981553,30360.0,-18.7214,-39.8579
ES,São Roque do Canaã (ES),2715.0,0.9840521928234868,44.0,0.01594780717651323,2759.0,-19.7411,-40.6526
ES,Serra (ES),116873.0,0.9888903931091669,1313.0,0.011109606890833094,118186.0,-20.121,-40.3074
ES,Sooretama (ES),6548.0,0.9645013993224334,241.0,0.035498600677566654,6789.0,-19.1897,-40.0974
ES,Vargem Alta (ES),4884.0,0.9826961770623742,86.0,0.017303822937625755,4970.0,-20.669,-41.0179
ES,Venda Nova do Imigrante (ES),5540.0,1.0,0.0,0.0,5540.0,-20.327,-41.1355
ES,Viana (ES),18749.0,0.9851303068516183,283.0,0.014869693148381673,19032.0,-20.3825,-40.4933
ES,Vila Pavão (ES),2285.0,0.9878945092952875,28.0,0.012105490704712495,2313.0,-18.6091,-40.609
ES,Vila Valério (ES),3627.0,0.9768381362779424,86.0,0.023161863722057634,3713.0,-18.9958,-40.3849
ES,Vila Velha (ES),109461.0,0.9902836205726693,1074.0,0.00971637942733071,110535.0,-20.3417,-40.2875
ES,Vitória (ES),88327.0,0.9948862932384182,454.0,0.00511370676158187,88781.0,-20.3155,-40.3128
MG,Abadia dos Dourados (MG),1482.0,0.9860279441117764,21.0,0.013972055888223553,1503.0,-18.4831,-47.3916
MG,Abaeté (MG),5236.0,0.9812593703148426,100.0,0.018740629685157422,5336.0,-19.1551,-45.4444
MG,Abre Campo (MG),3131.0,0.9675525339925835,105.0,0.03244746600741656,3236.0,-20.2996,-42.4743
MG,Acaiaca (MG),923.0,1.0,0.0,0.0,923.0,-20.359,-43.1439
MG,Açucena (MG),2327.0,0.97160751565762,68.0,0.028392484342379957,2395.0,-19.0671,-42.5419
MG,Água Boa (MG),3649.0,0.9460720767435831,208.0,0.053927923256416904,3857.0,-17.9914,-42.3806
MG,Água Comprida (MG),505.0,1.0,0.0,0.0,505.0,-20.0576,-48.1069
MG,Aguanil (MG),889.0,0.9790748898678414,19.0,0.02092511013215859,908.0,-20.9439,-45.3915
MG,Águas Formosas (MG),4656.0,0.9683860232945092,152.0,0.03161397670549085,4808.0,-17.0802,-40.9384
MG,Águas Vermelhas (MG),3310.0,0.9470672389127325,185.0,0.05293276108726753,3495.0,-15.7431,-41.4571
MG,Aimorés (MG),5738.0,0.9886285320468642,66.0,0.011371467953135768,5804.0,-19.5007,-41.0746
MG,Aiuruoca (MG),1343.0,0.974600870827286,35.0,0.02539912917271408,1378.0,-21.9736,-44.6042
MG,Alagoa (MG),569.0,1.0,0.0,0.0,569.0,-22.171,-44.6413
MG,Albertina (MG),712.0,1.0,0.0,0.0,712.0,-22.2018,-46.6139
MG,Além Paraíba (MG),7846.0,0.9911571500757959,70.0,0.008842849924204144,7916.0,-21.8797,-42.7176
MG,Alfenas (MG),19010.0,0.9891253447109631,209.0,0.01087465528903689,19219.0,-21.4256,-45.9477
MG,Alfredo Vasconcelos (MG),1523.0,1.0,0.0,0.0,1523.0,-21.1535,-43.7718
MG,Almenara (MG),9889.0,0.958515072210914,428.0,0.041484927789085975,10317.0,-16.1785,-40.6942
MG,Alpercata (MG),1697.0,0.9792267743796884,36.0,0.0207732256203116,1733.0,-18.974,-41.97
MG,Alpinópolis (MG),4727.0,0.9874660538959682,60.0,0.012533946104031753,4787.0,-20.8631,-46.3878
MG,Alterosa (MG),3198.0,0.987037037037037,42.0,0.012962962962962963,3240.0,-21.2488,-46.1387
MG,Alto Caparaó (MG),1361.0,0.9749283667621776,35.0,0.025071633237822348,1396.0,-20.431,-41.8738
MG,Alto Rio Doce (MG),2907.0,0.9784584315045439,64.0,0.021541568495456076,2971.0,-21.0281,-43.4067
MG,Alvarenga (MG),1044.0,0.9720670391061452,30.0,0.027932960893854747,1074.0,-19.4174,-41.7317
MG,Alvinópolis (MG),3544.0,0.9646162221012521,130.0,0.035383777898747956,3674.0,-20.1098,-43.0535
MG,Alvorada de Minas (MG),791.0,0.9071100917431193,81.0,0.09288990825688073,872.0,-18.7334,-43.3638
MG,Amparo do Serra (MG),1108.0,0.9676855895196507,37.0,0.032314410480349345,1145.0,-20.5051,-42.8009
MG,Andradas (MG),8868.0,0.9719421306444542,256.0,0.028057869355545814,9124.0,-22.0695,-46.5724
MG,Cachoeira de Pajeú (MG),2087.0,0.9547118023787741,99.0,0.04528819762122598,2186.0,-15.9688,-41.4948
MG,Andrelândia (MG),2633.0,0.9876219054763691,33.0,0.012378094523630907,2666.0,-21.7411,-44.3117
MG,Angelândia (MG),2113.0,0.9475336322869955,117.0,0.05246636771300448,2230.0,-17.7279,-42.2641
MG,Antônio Carlos (MG),2664.0,0.9772560528246516,62.0,0.022743947175348497,2726.0,-21.321,-43.7451
MG,Antônio Dias (MG),2323.0,0.9595208591491119,98.0,0.040479140850888065,2421.0,-19.6491,-42.8732
MG,Antônio Prado de Minas (MG),356.0,1.0,0.0,0.0,356.0,-21.0192,-42.1109
MG,Araçaí (MG),527.0,1.0,0.0,0.0,527.0,-19.1955,-44.2493
MG,Aracitaba (MG),437.0,1.0,0.0,0.0,437.0,-21.3446,-43.3736
MG,Araçuaí (MG),9777.0,0.97828697218331,217.0,0.021713027816690014,9994.0,-16.8523,-42.0637
MG,Araguari (MG),26902.0,0.9855656506447831,394.0,0.014434349355216881,27296.0,-18.6456,-48.1934
MG,Arantina (MG),555.0,1.0,0.0,0.0,555.0,-21.9102,-44.2555
MG,Araponga (MG),2134.0,0.9434129089301503,128.0,0.05658709106984969,2262.0,-20.6686,-42.5178
MG,Araporã (MG),1664.0,0.9765258215962441,40.0,0.023474178403755867,1704.0,-18.4357,-49.1847
MG,Arapuá (MG),564.0,1.0,0.0,0.0,564.0,-19.0268,-46.1484
MG,Araújos (MG),2076.0,0.9834201800094742,35.0,0.016579819990525817,2111.0,-19.9405,-45.1671
MG,Araxá (MG),24880.0,0.9905641597324522,237.0,0.009435840267547875,25117.0,-19.5902,-46.9438
MG,Arceburgo (MG),2404.0,0.9449685534591195,140.0,0.055031446540880505,2544.0,-21.359,-46.9401
MG,Arcos (MG),9400.0,0.9903076274757691,92.0,0.00969237252423093,9492.0,-20.2863,-45.5373
MG,Areado (MG),3469.0,1.0,0.0,0.0,3469.0,-21.3572,-46.1421
MG,Argirita (MG),657.0,1.0,0.0,0.0,657.0,-21.6083,-42.8292
MG,Aricanduva (MG),1230.0,0.9654631083202512,44.0,0.03453689167974882,1274.0,-17.8666,-42.5533
MG,Arinos (MG),4392.0,0.9731885663638378,121.0,0.0268114336361622,4513.0,-15.9187,-46.1043
MG,Astolfo Dutra (MG),3297.0,0.9856502242152466,48.0,0.014349775784753363,3345.0,-21.3184,-42.8572
MG,Ataléia (MG),3349.0,0.9673599075678798,113.0,0.03264009243212016,3462.0,-18.0438,-41.1149
MG,Augusto de Lima (MG),1160.0,0.9570957095709571,52.0,0.0429042904290429,1212.0,-18.0997,-44.2655
MG,Baependi (MG),4400.0,0.9786476868327402,96.0,0.021352313167259787,4496.0,-21.957,-44.8874
MG,Baldim (MG),1876.0,1.0,0.0,0.0,1876.0,-19.2832,-43.9613
MG,Bambuí (MG),5145.0,1.0,0.0,0.0,5145.0,-20.0166,-45.9754
MG,Bandeira (MG),1088.0,0.9428076256499134,66.0,0.05719237435008666,1154.0,-15.8783,-40.5622
MG,Bandeira do Sul (MG),1372.0,1.0,0.0,0.0,1372.0,-21.7308,-46.3833
MG,Barão de Cocais (MG),7764.0,0.9892966360856269,84.0,0.010703363914373088,7848.0,-19.9389,-43.4755
MG,Barão de Monte Alto (MG),1278.0,0.9609022556390977,52.0,0.039097744360902256,1330.0,-21.2444,-42.2372
MG,Barbacena (MG),31346.0,0.9899883144364084,317.0,0.010011685563591574,31663.0,-21.2214,-43.7703
MG,Barra Longa (MG),1254.0,0.9781591263650546,28.0,0.0218408736349454,1282.0,-20.2869,-43.0402
MG,Barroso (MG),4813.0,0.9899218428630193,49.0,0.010078157136980667,4862.0,-21.1907,-43.972
MG,Bela Vista de Minas (MG),2502.0,1.0,0.0,0.0,2502.0,-19.8302,-43.0922
MG,Belmiro Braga (MG),726.0,1.0,0.0,0.0,726.0,-21.944000000000006,-43.4084
MG,Belo Horizonte (MG),628671.0,0.9943392645314354,3579.0,0.00566073546856465,632250.0,-19.9102,-43.9266
MG,Belo Oriente (MG),6277.0,0.9900630914826498,63.0,0.009936908517350157,6340.0,-19.2199,-42.4828
MG,Belo Vale (MG),1730.0,0.9796149490373726,36.0,0.020385050962627407,1766.0,-20.4077,-44.0275
MG,Berilo (MG),3537.0,0.9685104052573932,115.0,0.03148959474260679,3652.0,-16.9567,-42.4606
MG,Bertópolis (MG),983.0,0.8800358102059087,134.0,0.11996418979409132,1117.0,-17.059,-40.58
MG,Berizal (MG),1182.0,0.957085020242915,53.0,0.04291497975708502,1235.0,-15.61,-41.7432
MG,Betim (MG),107224.0,0.9927137050855931,787.0,0.007286294914406866,108011.0,-19.9668,-44.2008
MG,Bias Fortes (MG),768.0,0.9758576874205845,19.0,0.0241423125794155,787.0,-21.602,-43.7574
MG,Bicas (MG),3131.0,0.9781318338019369,70.0,0.021868166198063105,3201.0,-21.7232,-43.056
MG,Biquinhas (MG),540.0,1.0,0.0,0.0,540.0,-18.7754,-45.4974
MG,Boa Esperança (MG),9789.0,0.991190765492102,87.0,0.008809234507897935,9876.0,-21.0927,-45.5612
MG,Bocaina de Minas (MG),1083.0,0.9730458221024259,30.0,0.026954177897574125,1113.0,-22.1697,-44.3972
MG,Bocaiúva (MG),12973.0,0.9845184791682478,204.0,0.015481520831752296,13177.0,-17.1135,-43.8104
MG,Bom Despacho (MG),11579.0,0.9905894430661305,110.0,0.00941055693386945,11689.0,-19.7386,-45.2622
MG,Bom Jardim de Minas (MG),1331.0,0.9772393538913363,31.0,0.02276064610866373,1362.0,-21.9479,-44.1885
MG,Bom Jesus da Penha (MG),871.0,1.0,0.0,0.0,871.0,-21.0148,-46.5174
MG,Bom Jesus do Amparo (MG),1449.0,0.9863852961198094,20.0,0.013614703880190605,1469.0,-19.7054,-43.4782
MG,Bom Jesus do Galho (MG),3527.0,0.9778209037981702,80.0,0.022179096201829774,3607.0,-19.836,-42.3165
MG,Bom Repouso (MG),2559.0,0.988030888030888,31.0,0.011969111969111969,2590.0,-22.4675,-46.144
MG,Bom Sucesso (MG),3895.0,0.9816028225806451,73.0,0.01839717741935484,3968.0,-21.0329,-44.7537
MG,Bonfim (MG),1273.0,0.9732415902140673,35.0,0.026758409785932722,1308.0,-20.3302,-44.2366
MG,Bonfinópolis de Minas (MG),1381.0,0.9732205778717407,38.0,0.026779422128259338,1419.0,-16.567999999999998,-45.9839
MG,Bonito de Minas (MG),2570.0,0.927797833935018,200.0,0.07220216606498195,2770.0,-15.3231,-44.7543
MG,Borda da Mata (MG),4031.0,0.9848521866601515,62.0,0.015147813339848522,4093.0,-22.2707,-46.1653
MG,Botelhos (MG),3468.0,1.0,0.0,0.0,3468.0,-21.6412,-46.39100000000001
MG,Botumirim (MG),1780.0,0.9658166033640803,63.0,0.0341833966359197,1843.0,-16.8657,-43.0086
MG,Brasilândia de Minas (MG),3981.0,0.9836916234247591,66.0,0.01630837657524092,4047.0,-16.9999,-46.0081
MG,Brasília de Minas (MG),8481.0,0.9765112262521589,204.0,0.023488773747841106,8685.0,-16.2104,-44.4299
MG,Brás Pires (MG),982.0,0.9800399201596807,20.0,0.01996007984031936,1002.0,-20.8419,-43.2406
MG,Braúnas (MG),1111.0,0.9737072743207712,30.0,0.026292725679228746,1141.0,-19.0562,-42.7099
MG,Brazópolis (MG),3333.0,0.9893143365983972,36.0,0.01068566340160285,3369.0,-22.4743,-45.6166
MG,Brumadinho (MG),8513.0,0.9928854676930254,61.0,0.007114532306974574,8574.0,-20.151,-44.2007
MG,Bueno Brandão (MG),2430.0,1.0,0.0,0.0,2430.0,-22.4383,-46.3491
MG,Buenópolis (MG),2712.0,0.9713467048710601,80.0,0.02865329512893983,2792.0,-17.8744,-44.1775
MG,Bugre (MG),939.0,0.9863445378151261,13.0,0.01365546218487395,952.0,-19.4231,-42.2552
MG,Buritis (MG),5799.0,0.9741306904081976,154.0,0.02586930959180245,5953.0,-15.6218,-46.4221
MG,Buritizeiro (MG),7449.0,0.9742348940622547,197.0,0.025765105937745225,7646.0,-17.3656,-44.9606
MG,Cabeceira Grande (MG),1496.0,0.9803407601572739,30.0,0.019659239842726082,1526.0,-16.0335,-47.0862
MG,Cabo Verde (MG),3630.0,0.9669685668620138,124.0,0.03303143313798615,3754.0,-21.4699,-46.3919
MG,Cachoeira da Prata (MG),829.0,1.0,0.0,0.0,829.0,-19.521,-44.4544
MG,Cachoeira de Minas (MG),2438.0,1.0,0.0,0.0,2438.0,-22.3511,-45.7809
MG,Cachoeira Dourada (MG),584.0,1.0,0.0,0.0,584.0,-18.5161,-49.5039
MG,Caetanópolis (MG),2641.0,1.0,0.0,0.0,2641.0,-19.2971,-44.4189
MG,Caeté (MG),10175.0,0.9912323429128105,90.0,0.00876765708718948,10265.0,-19.8826,-43.6704
MG,Caiana (MG),1251.0,0.9712732919254659,37.0,0.02872670807453416,1288.0,-20.6956,-41.9292
MG,Cajuri (MG),1028.0,0.9846743295019157,16.0,0.01532567049808429,1044.0,-20.7903,-42.7925
MG,Caldas (MG),2936.0,0.9875546585940128,37.0,0.012445341405987218,2973.0,-21.9183,-46.3843
